-1.705512439238027866e+00,-2.700657143428025209e-01,1.000000000000000000e+00
-6.312603113909632802e-01,-1.419982211731708688e+00,1.000000000000000000e+00
-2.096150708437178434e+00,-7.896327456135858736e-01,1.000000000000000000e+00
-2.493223293230540705e+00,-3.611821523648360843e-01,1.000000000000000000e+00
-2.530049984046518485e+00,6.580890395568849138e-01,1.000000000000000000e+00
-5.272220745405460374e-01,-3.438163765352553747e-01,1.000000000000000000e+00
-2.060062221978727681e+00,4.259917460696051594e-01,1.000000000000000000e+00
1.783372322679153354e+00,-7.210873350891486844e-01,1.000000000000000000e+00
2.865995099489900166e+00,-3.329787893488628248e-01,1.000000000000000000e+00
-1.205761597667229568e+00,5.420947128325246389e-01,1.000000000000000000e+00
3.815625018753425191e-01,-7.109622135531625808e-01,1.000000000000000000e+00
-9.344617053619207470e-01,-8.577120962416692751e-02,1.000000000000000000e+00
-3.499223807761919769e-01,-7.971981208455893031e-02,1.000000000000000000e+00
2.582018757567261957e+00,-6.517175359579735483e-01,1.000000000000000000e+00
2.214907362760377474e+00,5.299609168863445019e-01,1.000000000000000000e+00
2.269772989819164533e+00,6.918285161251326310e-01,1.000000000000000000e+00
1.579516137012152655e+00,1.008708638603679625e-01,1.000000000000000000e+00
1.139730768366730151e+00,-9.973346067538119142e-01,1.000000000000000000e+00
1.335223544413406960e-01,-3.734197289757436033e-01,1.000000000000000000e+00
1.431237050424369439e+00,-7.619397727025668532e-01,1.000000000000000000e+00
2.939324383204348301e+00,-1.986381307808238184e-01,1.000000000000000000e+00
8.537879906600952529e-01,-1.337870815405388214e+00,1.000000000000000000e+00
-1.693694684571290132e+00,2.090627190501502253e-01,1.000000000000000000e+00
5.608414525299296738e-01,-1.443917263557507935e+00,1.000000000000000000e+00
1.063331431993904452e+00,4.885286337500171494e-01,1.000000000000000000e+00
-1.864301221789304908e+00,-1.125638747131604944e+00,1.000000000000000000e+00
1.807712824975409971e+00,1.140676738254303713e+00,1.000000000000000000e+00
2.521494153579548758e+00,-4.568617185855258778e-01,1.000000000000000000e+00
-2.359613180751385375e+00,-1.629854817349155605e-01,1.000000000000000000e+00
-2.411429868273609500e+00,7.165189617209104522e-01,1.000000000000000000e+00
-1.483115093601038159e-01,8.085768758691870284e-01,1.000000000000000000e+00
4.192572832451360032e-01,-1.366081561278660539e+00,1.000000000000000000e+00
-2.269216358774077680e+00,3.207597794026822435e-01,1.000000000000000000e+00
-3.137361584230793921e-01,-7.193980596308249820e-02,1.000000000000000000e+00
1.755490139183849330e+00,1.041105573636095655e-01,1.000000000000000000e+00
-8.533695149814134462e-01,-3.889177996164075446e-01,1.000000000000000000e+00
-2.265293938735694290e+00,-9.624068629602042790e-01,1.000000000000000000e+00
-1.539638933623976857e+00,-6.954934790185159921e-01,1.000000000000000000e+00
1.984997020573530557e+00,-3.661656448255935503e-01,1.000000000000000000e+00
-9.965560571086617969e-01,-1.091115103074436155e+00,1.000000000000000000e+00
-1.156617997312638257e+00,7.034728607876531425e-01,1.000000000000000000e+00
-1.024253666863904177e+00,2.138965118265352128e-01,1.000000000000000000e+00
-8.789729707754858623e-01,-1.287096161461365629e+00,1.000000000000000000e+00
1.214670891785017526e+00,2.414569484271535948e-01,1.000000000000000000e+00
-1.071430510145180648e+00,-9.292345646886127630e-01,1.000000000000000000e+00
-6.795105302033170869e-01,-6.239228117554808106e-01,1.000000000000000000e+00
2.311859102646382780e-01,4.547398804100584169e-01,1.000000000000000000e+00
1.920549342272460658e+00,1.008862463457230962e+00,1.000000000000000000e+00
-1.182505364861605068e+00,1.356277669144642317e+00,1.000000000000000000e+00
-1.926764980388510962e+00,1.110752969038960147e+00,1.000000000000000000e+00
-2.583038981846957682e+00,-6.096944134666238968e-01,1.000000000000000000e+00
-2.445418664541201270e+00,4.965766681493599122e-01,1.000000000000000000e+00
1.726943899145720218e+00,-6.318848285319382529e-02,1.000000000000000000e+00
6.846742402859230525e-01,2.555062105805184225e-01,1.000000000000000000e+00
4.891826842791631158e-01,9.254554073705683059e-01,1.000000000000000000e+00
7.645860454768861336e-01,6.134972409474434007e-01,1.000000000000000000e+00
-6.244665955590462669e-01,-4.478923374687106551e-01,1.000000000000000000e+00
-1.434031476591912484e-02,3.466406610071305905e-01,1.000000000000000000e+00
-2.498417656423083777e+00,2.684485481282182229e-01,1.000000000000000000e+00
1.123015899492624085e-02,1.602505937229468935e-01,1.000000000000000000e+00
1.425456216631722173e+00,1.107169963351490205e+00,1.000000000000000000e+00
8.843665630191250848e-01,3.675648210918434633e-01,1.000000000000000000e+00
-4.696549316676509878e-01,-3.518248813120868346e-01,1.000000000000000000e+00
5.802772118526675627e-01,3.426753804812737725e-01,1.000000000000000000e+00
8.100302033592612361e-01,1.161064310862126803e+00,1.000000000000000000e+00
-1.008552525394181609e+00,5.456937539033733797e-01,1.000000000000000000e+00
8.393103210473564779e-01,-8.775553237694289077e-01,1.000000000000000000e+00
1.835642070867657516e+00,6.416263144494526172e-01,1.000000000000000000e+00
1.460728987672952117e+00,-1.184401894315343373e+00,1.000000000000000000e+00
